Time[Hrs],MTL-FL-2W_DS[mCD],MTL-FL-2W_US[mCD],MTL-FL-2W_Area[km2],MTL-FL-2W_power[MW],MTL-FL-2W_turbQ[m3/s],MTL-FL-2W_SlQ[m3/s],MTL-FL-2W_Mode[-],energy[MWh],value[Currency]
83.0083,3.93297,1.19531,50.5203,381.89,-21536.5,0,3,16969.4,16969.4
83.0667,4.02373,1.28435,51.0722,382.322,-21544,0,3,16991.8,16991.8
83.125,4.1145,1.37246,51.6184,382.984,-21555.5,0,3,17014.1,17014.1
83.1833,4.20527,1.4597,52.1592,383.864,-21570.9,0,3,17036.5,17036.5
83.2417,4.29603,1.5461,52.6948,384.953,-21589.8,0,3,17058.9,17058.9
83.3,4.3706,1.63171,53.2254,382.198,-21541.8,0,3,17081.2,17081.2
83.3583,4.44247,1.71629,53.7497,379.027,-21486.6,0,3,17103.3,17103.3
83.4167,4.51433,1.79983,54.2676,376.113,-21435.9,0,3,17125.3,17125.3
83.475,4.5862,1.88239,54.7793,373.445,-21389.4,0,3,17147.1,17147.1
83.5333,4.6506,1.96402,55.2853,369.178,-21314.5,0,3,17168.6,17168.6
83.5917,4.7094,2.04461,55.7849,363.787,-21219.8,0,3,17189.8,17189.8
83.65,4.7682,2.12419,56.2092,358.648,-21129.5,0,3,17210.7,17210.7
83.7083,4.827,2.20286,56.5968,353.735,-21043.2,0,3,17231.4,17231.4
83.7667,4.88433,2.28068,56.9802,348.669,-20954.2,0,3,17251.7,17251.7
83.825,4.938,2.35765,57.3594,342.952,-20852.9,0,3,17271.7,17271.7
83.8833,4.99167,2.43374,57.7343,337.457,-20755.4,0,3,17291.4,17291.4
83.9417,5.04533,2.509,58.1051,332.169,-20661.6,0,3,17310.8,17310.8
84,5.099,2.58344,58.4718,327.08,-20571.3,0,3,17329.9,17329.9
84.0583,5.1417,2.65709,58.8347,319.532,-20436.8,0,3,17348.5,17348.5
84.1167,5.1844,2.72981,59.193,312.246,-20306.4,0,3,17366.7,17366.7
84.175,5.2271,2.80164,59.5469,305.177,-20179.8,0,3,17384.5,17384.5
84.2333,5.2698,2.8726,59.8965,298.326,-20055.9,0,3,17401.9,17401.9
84.2917,5.29933,2.94271,60.2419,288.574,-19863.5,0,3,17418.8,17418.8
84.35,5.3236,3.01176,60.5821,277.812,-19651.2,0,3,17435,17435
84.4083,5.34787,3.07969,60.916,267.397,-19444.2,0,3,17450.6,17450.6
84.4667,5.37213,3.14655,61.2399,257.267,-19242.3,0,3,17465.6,17465.6
84.525,5.3804,3.21236,61.5588,243.659,-18956.9,0,3,17479.8,17479.8
84.5833,5.36733,3.27686,61.8713,225.428,-18558.5,0,3,17492.9,17492.9
84.6417,5.35427,3.3397,62.1757,207.76,-18168.6,0,3,17505.1,17505.1
84.7,5.3412,3.40092,62.4723,190.624,-17763.5,0,3,17516.2,17516.2
84.7583,5.3259,3.46049,62.761,173.485,-17335.7,0,3,17526.3,17526.3
84.8167,5.2972,3.51837,63.0414,153.852,-16822.7,0,3,17535.3,17535.3
84.875,5.2685,3.57429,63.3123,134.854,-16319,0,3,17543.1,17543.1
84.9333,5.2398,3.6283,63.574,116.499,-15796.1,0,3,17549.9,17549.9
84.9917,5.2111,3.68038,63.8263,98.7712,-15258.2,0,3,17555.7,17555.7
85.05,5.185,3.73049,64.0691,82.2119,-14728.4,0,3,17560.5,17560.5
85.1083,5.15933,3.77867,64.3026,66.3102,-14203.2,0,3,17564.4,17564.4
85.1667,5.13367,3.82498,64.5269,50.9735,-13691.4,0,3,17567.3,17567.3
85.225,5.108,3.86946,64.7424,36.2116,-13144,0,3,17569.4,17569.4
85.2833,5.08887,3.91203,64.9487,23.3227,-12647.3,0,3,17570.8,17570.8
85.3417,5.07463,3.95286,65.1465,11.9259,-12190.5,0,3,17571.5,17571.5
85.4,5.0604,3.9921,65.3366,5.06749,-11734.4,0,3,17571.8,17571.8
85.4583,5.04617,4.02976,65.5191,1.21716,-11283.3,0,3,17571.9,17571.9
85.5167,5.01633,4.06588,65.6941,0,-10851.5,-0,1,17571.9,17571.9
85.575,4.9475,4.10055,65.7392,0,-10243.6,-31657.8,1,17571.9,17571.9
85.6333,4.87867,4.23429,65.8495,0,-8934.94,-96268.8,1,17571.9,17571.9
85.6917,4.80983,4.5691,66.1257,0,-5461.29,-104335,1,17571.9,17571.9
85.75,4.741,4.741,66.2675,0,0,0,4,17571.9,17571.9
85.8083,4.6311,4.741,66.2675,0,-117.932,0,4,17571.9,17571.9
85.8667,4.5212,4.74137,66.2678,0,-823.688,0,4,17571.9,17571.9
85.925,4.4113,4.74398,66.2699,0,-2206.83,0,4,17571.9,17571.9
85.9833,4.3014,4.75098,66.2757,0,-3715.42,0,4,17571.9,17571.9
86.0417,4.186,4.76275,66.2854,0,-4819.05,0,4,17571.9,17571.9
86.1,4.0684,4.77801,66.298,0,-5929.22,0,4,17571.9,17571.9
86.1583,3.9508,4.79679,66.3135,0,-7068.74,0,4,17571.9,17571.9
86.2167,3.8332,4.81918,66.332,0,-8238.37,0,4,17571.9,17571.9
86.275,3.7065,4.84525,66.3535,-15.44,-9248.54,0,4,17571,17571
86.3333,3.56767,4.87452,66.3776,0,0,0,2,17571,17571
86.3917,3.42883,4.87452,66.3776,0,0,0,2,17571,17571
86.45,3.29,4.87452,66.3776,0,0,0,2,17571,17571
86.5083,3.15887,4.87452,66.3776,0,0,0,2,17571,17571
86.5667,3.07393,4.87452,66.3776,0,0,0,2,17571,17571
86.625,2.989,4.87452,66.3776,0,0,0,2,17571,17571
86.6833,2.90407,4.87452,66.3776,0,0,0,2,17571,17571
86.7417,2.81913,4.87452,66.3776,0,0,0,2,17571,17571
86.8,2.7148,4.87452,66.3776,0,0,0,2,17571,17571
86.8583,2.60723,4.87452,66.3776,0,0,0,2,17571,17571
86.9167,2.49967,4.87452,66.3776,0,0,0,2,17571,17571
86.975,2.3921,4.87452,66.3776,0,0,0,2,17571,17571
87.0333,2.30573,4.87452,66.3776,0,0,0,3,17571,17571
87.0917,2.23527,4.87452,66.3776,45.9093,2710.96,0,3,17573.6,17573.6
87.15,2.1648,4.86594,66.3705,166.907,9571.6,0,3,17583.4,17583.4
87.2083,2.09433,4.83565,66.3455,303.905,17110.3,0,3,17601.1,17601.1
87.2667,2.01167,4.78147,66.3009,385.651,21439.4,0,3,17623.6,17623.6
87.325,1.8985,4.71354,66.2448,401.228,21866.8,0,3,17647,17647
87.3833,1.78533,4.64419,66.1876,412.253,22039.9,0,3,17671.1,17671.1
87.4417,1.67217,4.57423,66.1299,423.129,22210.6,0,3,17695.7,17695.7
87.5,1.559,4.50367,66.0717,433.938,22378.9,0,3,17721,17721
87.5583,1.4463,4.43251,66.013,444.477,22543,0,3,17747,17747
87.6167,1.3336,4.36076,65.9539,454.922,22704.8,0,3,17773.5,17773.5
87.675,1.2209,4.28844,65.8942,465.247,22864.3,0,3,17800.7,17800.7
87.7333,1.1082,4.21554,65.8341,475.439,23024.5,0,3,17828.4,17828.4
87.7917,1,4.14206,65.7735,484.387,23175.4,0,3,17856.6,17856.6
87.85,0.8936,4.06803,65.7045,492.728,23316,0,3,17885.4,17885.4
87.9083,0.7872,3.9933,65.3424,500.902,23451.3,0,3,17914.6,17914.6
87.9667,0.6808,3.91772,64.9762,508.902,23573,0,3,17944.3,17944.3
88.025,0.5792,3.84131,64.606,515.443,23672.5,0,3,17974.4,17974.4
88.0833,0.484,3.76414,64.2322,520.123,23743.8,0,3,18004.7,18004.7
88.1417,0.3888,3.68629,63.8549,524.626,23812.3,0,3,18035.3,18035.3
88.2,0.2936,3.60774,63.4744,528.975,23878.1,0,3,18066.2,18066.2
88.2583,0.197333,3.5285,63.0905,533.427,23945.4,0,3,18097.3,18097.3
88.3167,0.0946667,3.44855,62.7031,539.367,24035.1,0,3,18128.7,18128.7
88.375,-0.008,3.36781,62.3119,545.098,24121.7,0,3,18160.5,18160.5
88.4333,-0.110667,3.28625,61.9168,550.618,24205.1,0,3,18192.7,18192.7
88.4917,-0.213333,3.20389,61.5178,555.958,24292.1,0,3,18225.1,18225.1
88.55,-0.3156,3.1207,61.1147,560.977,24375,0,3,18257.8,18257.8
88.6083,-0.4178,3.03666,60.7048,565.758,24453.9,0,3,18290.8,18290.8
88.6667,-0.52,2.95177,60.2866,570.315,24529.2,0,3,18324.1,18324.1
88.725,-0.6222,2.86603,59.8641,574.647,24600.7,0,3,18357.6,18357.6
88.7833,-0.7272,2.77942,59.4374,579.5,24680.6,0,3,18391.4,18391.4
88.8417,-0.8343,2.6919,59.0062,584.688,24765.7,0,3,18425.5,18425.5
88.9,-0.9414,2.60344,58.5704,589.624,24846.7,0,3,18459.9,18459.9
88.9583,-1.0485,2.51401,58.1298,594.308,24923.5,0,3,18494.6,18494.6
89.0167,-1.1514,2.42363,57.6845,597.623,24977.9,0,3,18529.4,18529.4
89.075,-1.2438,2.33234,57.2347,597.918,24982.7,0,3,18564.3,18564.3
89.1333,-1.3362,2.24031,56.7813,598.016,24984.3,0,3,18599.2,18599.2
89.1917,-1.4286,2.14754,56.3242,597.917,24982.7,0,3,18634.1,18634.1
89.25,-1.521,2.05399,55.843,597.613,24977.7,0,3,18668.9,18668.9
89.3083,-1.6085,1.95957,55.2577,595.779,24947.6,0,3,18703.7,18703.7
89.3667,-1.696,1.86425,54.6668,593.707,24913.7,0,3,18738.3,18738.3
89.425,-1.7835,1.76802,54.0703,591.394,24875.7,0,3,18772.8,18772.8
89.4833,-1.871,1.67086,53.4681,588.837,24833.8,0,3,18807.2,18807.2
89.5417,-1.95183,1.57277,52.8601,584.264,24758.8,0,3,18841.3,18841.3
89.6,-2.03,1.47383,52.2468,578.762,24668.5,0,3,18875,18875
89.6583,-2.10817,1.37409,51.6285,573.076,24574.7,0,3,18908.4,18908.4
89.7167,-2.18633,1.27353,51.0052,567.18,24477.4,0,3,18941.5,18941.5
89.775,-2.2635,1.17212,50.3766,560.8,24372.1,0,3,18974.2,18974.2
89.8333,-2.33933,1.06988,49.7428,553.849,24257.3,0,3,19006.6,19006.6
89.8917,-2.41517,0.966768,49.0621,546.7,24145.9,0,3,19038.4,19038.4
89.95,-2.491,0.862687,48.375,539.315,24034.3,0,3,19069.9,19069.9
90.0083,-2.56663,0.757599,47.6812,531.613,23918,0,3,19100.9,19100.9
90.0667,-2.64107,0.651478,46.9806,523.343,23792.8,0,3,19131.4,19131.4
90.125,-2.7155,0.54432,46.2732,514.847,23663.5,0,3,19161.5,19161.5
90.1833,-2.78993,0.436093,45.5588,506.075,23530,0,3,19191,19191
90.2417,-2.86437,0.326767,44.837,497.034,23388.6,0,3,19220,19220
90.3,-2.9286,0.216326,44.1079,485.126,23187.8,0,3,19248.3,19248.3
90.3583,-2.99113,0.105,43.373,472.56,22977.3,0,3,19275.9,19275.9
90.4167,-3.05367,-0.00743188,42.4611,459.8,22780.2,0,3,19302.7,19302.7
90.475,-3.1162,-0.121442,41.4587,446.646,22576.8,0,3,19328.7,19328.7
90.5333,-3.17473,-0.237221,40.4406,432.123,22350.7,0,3,19353.9,19353.9
90.5917,-3.23027,-0.354786,39.4069,416.436,22105.6,0,3,19378.2,19378.2
90.65,-3.2858,-0.474178,38.3571,400.368,21853.3,0,3,19401.6,19401.6
90.7083,-3.34133,-0.595509,37.2903,383.928,21572,0,3,19424,19424
90.7667,-3.39727,-0.718783,36.2064,367.175,21279.3,0,3,19445.4,19445.4
90.825,-3.4542,-0.844112,35.1044,350.26,20982.1,0,3,19465.8,19465.8
90.8833,-3.51113,-0.971801,33.9108,332.903,20674.6,0,3,19485.2,19485.2
90.9417,-3.56807,-1.10247,32.54,314.917,20354.2,0,3,19503.6,19503.6
91,-3.625,-1.23674,31.1317,296.178,20013.5,0,3,19520.9,19520.9
91.0583,-3.6698,-1.37496,29.6818,273.74,19570.6,0,3,19536.9,19536.9
91.1167,-3.7146,-1.51698,28.192,250.619,19108.7,0,3,19551.5,19551.5
91.175,-3.7594,-1.66331,26.6572,226.737,18587.3,0,3,19564.7,19564.7
91.2333,-3.8042,-1.81422,25.0742,202.064,18038.4,0,3,19576.5,19576.5
91.2917,-3.83717,-1.97012,23.5207,173.858,17345.5,0,3,19586.6,19586.6
91.35,-3.8654,-2.12955,22.1735,144.194,16568,0,3,19595.1,19595.1
91.4083,-3.89363,-2.29146,20.8055,114.431,15737.2,0,3,19601.7,19601.7
91.4667,-3.92187,-2.45578,19.417,84.7121,14810.7,0,3,19606.7,19606.7
91.525,-3.9484,-2.62197,18.0128,54.7532,13817.5,0,3,19609.9,19609.9
91.5833,-3.97267,-2.78966,16.5959,24.5995,12698.5,0,3,19611.3,19611.3
91.6417,-3.99693,-2.95735,15.2083,2.93651,11484.7,0,3,19611.5,19611.5
91.7,-4.0212,-3.12256,13.9898,0,10551.6,0,1,19611.5,19611.5
91.7583,-4.04233,-3.28818,12.7682,0,9666.16,29873.4,1,19611.5,19611.5
91.8167,-4.04467,-4.04467,7.5272,0,0,0,1,19611.5,19611.5
91.875,-4.047,-4.04467,7.5272,0,0,0,4,19611.5,19611.5
91.9333,-4.04933,-4.04467,7.5272,0,5.00772,0,4,19611.5,19611.5
91.9917,-4.05167,-4.04481,7.52658,0,25.6649,0,4,19611.5,19611.5
92.05,-4.02,-4.02,7.63623,0,0,0,4,19611.5,19611.5
92.1083,-3.98267,-4.02,7.63623,0,308.532,0,4,19611.5,19611.5
92.1667,-3.94533,-4.02851,7.59863,0,694.952,0,4,19611.5,19611.5
92.225,-3.908,-4.04782,7.51326,0,1168.28,0,4,19611.5,19611.5
92.2833,-3.8552,-4.08079,7.36752,0,1884.97,0,4,19611.5,19611.5
92.3417,-3.7908,-4.13542,7.12608,0,2879.47,0,4,19611.5,19611.5
92.4,-3.7264,-4.22263,6.7406,0,4146.3,0,4,19611.5,19611.5
92.4583,-3.662,-4.3578,6.14317,0,5813.78,0,4,19611.5,19611.5
92.5167,-3.58813,-4.57324,5.19094,0,8231.07,0,4,19611.5,19611.5
92.575,-3.4906,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
92.6333,-3.39307,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
92.6917,-3.29553,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
92.75,-3.198,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
92.8083,-3.06757,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
92.8667,-2.93713,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
92.925,-2.8067,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
92.9833,-2.67627,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
93.0417,-2.52733,-4.96586,3.61405,0,0,0,2,19611.5,19611.5
93.1,-2.371,-4.96586,3.61405,0,0,0,3,19611.5,19611.5
93.1583,-2.21467,-4.96586,3.61405,49.479,-2773.43,0,3,19614.4,19614.4
93.2167,-2.05833,-4.81527,4.12116,173.14,-9680.17,0,3,19624.5,19624.5
93.275,-1.8962,-4.41005,5.9122,259.334,-16325.5,0,3,19639.6,19639.6
93.3333,-1.72633,-3.92078,8.102,247.144,-18883.9,0,3,19654,19654
93.3917,-1.55647,-3.50864,11.142,193.362,-17829.3,0,3,19665.3,19665.3
93.45,-1.3866,-3.20344,13.3932,162.439,-17047.9,0,3,19674.8,19674.8
93.5083,-1.2182,-2.95335,15.2378,144.038,-16563.9,0,3,19683.2,19683.2
93.5667,-1.0586,-2.73779,17.0342,131.519,-16224,0,3,19690.8,19690.8
93.625,-0.899,-2.54682,18.6478,124.559,-16025.7,0,3,19698.1,19698.1
93.6833,-0.7394,-2.37318,20.115,121.443,-15937,0,3,19705.2,19705.2
93.7417,-0.5798,-2.21224,21.4749,121.146,-15928.5,0,3,19712.2,19712.2
93.8,-0.4226,-2.06098,22.753,122.463,-15966,0,3,19719.4,19719.4
93.8583,-0.2658,-1.91752,23.9906,125.424,-16050.4,0,3,19726.7,19726.7
93.9167,-0.109,-1.78109,25.4217,129.945,-16179.1,0,3,19734.3,19734.3
93.975,0.0478,-1.65094,26.7869,135.858,-16347.6,0,3,19742.2,19742.2
94.0333,0.201933,-1.52584,28.0991,142.379,-16520.1,0,3,19750.5,19750.5
94.0917,0.354067,-1.4051,29.3657,149.433,-16706.2,0,3,19759.2,19759.2
94.15,0.5062,-1.28807,30.5932,157.323,-16914.2,0,3,19768.4,19768.4
94.2083,0.658333,-1.17419,31.7877,166.007,-17140.9,0,3,19778.1,19778.1
94.2667,0.8106,-1.063,32.9542,175.348,-17384.3,0,3,19788.3,19788.3
94.325,0.9632,-0.954102,34.0964,185.335,-17636.4,0,3,19799.1,19799.1
94.3833,1.1158,-0.847021,35.0788,195.812,-17888.2,0,3,19810.6,19810.6
94.4417,1.2684,-0.741333,36.0081,206.635,-18143.8,0,3,19822.6,19822.6
94.5,1.421,-0.636851,36.9268,217.835,-18390.9,0,3,19835.3,19835.3
94.5583,1.56263,-0.533534,37.8352,226.754,-18587.7,0,3,19848.5,19848.5
94.6167,1.70427,-0.431573,38.7318,236.081,-18791.5,0,3,19862.3,19862.3
94.675,1.8459,-0.330839,39.6175,245.706,-19001.5,0,3,19876.6,19876.6
94.7333,1.98753,-0.231219,40.4934,255.641,-19209.9,0,3,19891.6,19891.6
94.7917,2.12367,-0.132651,41.3601,264.576,-19388,0,3,19907,19907
94.85,2.2576,-0.0352204,42.2168,273.259,-19561,0,3,19922.9,19922.9
94.9083,2.39153,0.0611161,43.0638,282.277,-19739.3,0,3,19939.4,19939.4
94.9667,2.52547,0.156653,43.714,291.504,-19921.3,0,3,19956.4,19956.4
95.025,2.648,0.251672,44.3413,298.116,-20051.7,0,3,19973.8,19973.8
95.0833,2.75533,0.345975,44.9638,301.27,-20109.8,0,3,19991.4,19991.4
95.1417,2.86267,0.439257,45.5796,304.68,-20170.9,0,3,20009.1,20009.1
95.2,2.97,0.531574,46.1891,308.324,-20236.1,0,3,20027.1,20027.1
95.2583,3.07627,0.622981,46.7925,311.93,-20300.7,0,3,20045.3,20045.3
95.3167,3.17613,0.71351,47.3902,314.196,-20341.3,0,3,20063.7,20063.7
95.375,3.276,0.80309,47.9815,316.693,-20386,0,3,20082.1,20082.1
95.4333,3.37587,0.891772,48.567,319.407,-20434.6,0,3,20100.8,20100.8
95.4917,3.47573,0.979605,49.1468,322.328,-20486.9,0,3,20119.6,20119.6
95.55,3.561,1.06663,49.7214,321.9,-20479.2,0,3,20138.3,20138.3
95.6083,3.64383,1.15267,50.256,321.123,-20465.3,0,3,20157.1,20157.1
95.6667,3.72667,1.23774,50.7833,320.58,-20455.6,0,3,20175.8,20175.8
95.725,3.8095,1.32189,51.305,320.259,-20449.8,0,3,20194.5,20194.5
95.7833,3.88247,1.40518,51.8212,317.755,-20405,0,3,20213,20213
95.8417,3.94803,1.48746,52.3313,313.698,-20332.4,0,3,20231.3,20231.3
95.9,4.0136,1.56866,52.8346,309.904,-20264.4,0,3,20249.4,20249.4
95.9583,4.07917,1.64883,53.3316,306.36,-20201,0,3,20267.2,20267.2
96.0167,4.14313,1.72801,53.8224,302.668,-20134.9,0,3,20284.9,20284.9
96.075,4.2031,1.80622,54.3072,298.249,-20054.3,0,3,20302.3,20302.3
96.1333,4.26307,1.88343,54.7857,294.106,-19972.6,0,3,20319.4,20319.4
96.1917,4.32303,1.95966,55.2583,290.198,-19895.5,0,3,20336.4,20336.4
96.25,4.383,2.03495,55.725,286.515,-19822.9,0,3,20353.1,20353.1
96.3083,4.43597,2.10938,56.1362,281.357,-19721.1,0,3,20369.5,20369.5
96.3667,4.48893,2.18291,56.4985,276.414,-19623.6,0,3,20385.6,20385.6
96.425,4.5419,2.25562,56.8568,271.703,-19530,0,3,20401.5,20401.5
96.4833,4.59487,2.32753,57.211,267.197,-19440.2,0,3,20417.1,20417.1
96.5417,4.63617,2.39867,57.5615,260.099,-19298.7,0,3,20432.2,20432.2
96.6,4.6728,2.46887,57.9074,252.116,-19139.6,0,3,20446.9,20446.9
96.6583,4.70943,2.53807,58.2484,244.44,-18973.9,0,3,20461.2,20461.2
96.7167,4.74607,2.60628,58.5844,237.009,-18811.7,0,3,20475,20475
96.775,4.7715,2.67352,58.9157,227.175,-18597,0,3,20488.3,20488.3
96.8333,4.782,2.73963,59.2414,214.232,-18311.4,0,3,20500.8,20500.8
96.8917,4.7925,2.80437,59.5603,201.638,-18028.2,0,3,20512.5,20512.5
96.95,4.803,2.86776,59.8727,189.463,-17735.6,0,3,20523.6,20523.6
97.0083,4.80967,2.92981,60.1784,176.771,-17421.4,0,3,20533.9,20533.9
97.0667,4.79333,2.99046,60.4772,159.264,-16965.2,0,3,20543.2,20543.2
97.125,4.777,3.04922,60.7667,142.38,-16520.2,0,3,20551.5,20551.5
97.1833,4.76067,3.10619,61.0444,126.037,-16067.8,0,3,20558.8,20558.8
97.2417,4.74433,3.16134,61.3116,110.222,-15609.2,0,3,20565.3,20565.3
97.3,4.71,3.21469,61.5701,91.0278,-15018.5,0,3,20570.6,20570.6
97.3583,4.67267,3.26581,61.8178,71.9128,-14389.5,0,3,20574.8,20574.8
97.4167,4.63533,3.3146,62.0541,53.5399,-13777.1,0,3,20577.9,20577.9
97.475,4.598,3.36114,62.2796,35.8591,-13130.7,0,3,20580,20580
97.5333,4.558,3.40534,62.4938,18.3185,-12446.8,0,3,20581.1,20581.1
97.5917,4.516,3.4471,62.6961,5.11206,-11739.6,0,3,20581.4,20581.4
97.65,4.474,3.48636,62.8863,0,-11061.7,-0,1,20581.4,20581.4
97.7083,4.432,3.52325,63.065,0,-10610.7,-32792.6,1,20581.4,20581.4
97.7667,4.38613,3.66698,63.7614,0,-9439.16,-101701,1,20581.4,20581.4
97.825,4.3306,4.02807,65.5109,0,-6122.17,-116961,1,20581.4,20581.4
97.8833,4.27507,4.27507,65.8832,0,0,0,4,20581.4,20581.4
97.9417,4.21953,4.27507,65.8832,0,-59.5919,0,4,20581.4,20581.4
98,4.164,4.27526,65.8833,0,-416.22,0,4,20581.4,20581.4
98.0583,4.09517,4.27658,65.8844,0,-1203.41,0,4,20581.4,20581.4
98.1167,4.02633,4.28042,65.8876,0,-2099.83,0,4,20581.4,20581.4
98.175,3.9575,4.28711,65.8931,0,-2754.09,0,4,20581.4,20581.4
98.2333,3.88867,4.29589,65.9003,0,-3402.56,0,4,20581.4,20581.4
98.2917,3.8025,4.30673,65.9093,0,-4213.12,0,4,20581.4,20581.4
98.35,3.7094,4.32015,65.9204,0,-5103.18,0,4,20581.4,20581.4
98.4083,3.6163,4.33641,65.9338,0,-6016.9,0,4,20581.4,20581.4
98.4667,3.5232,4.35557,65.9496,0,-6954.91,0,4,20581.4,20581.4
98.525,3.4263,4.37771,65.9678,0,-7949.58,0,4,20581.4,20581.4
98.5833,3.32433,4.40302,65.9887,-5.83762,-8868.45,0,4,20581,20581
98.6417,3.22237,4.43123,66.012,-29.9789,-9682.17,0,4,20579.3,20579.3
98.7,3.1204,4.46203,66.0374,0,0,0,2,20579.3,20579.3
98.7583,3.01783,4.46203,66.0374,0,0,0,2,20579.3,20579.3
98.8167,2.91167,4.46203,66.0374,0,0,0,2,20579.3,20579.3
98.875,2.8055,4.46203,66.0374,0,0,0,2,20579.3,20579.3
98.9333,2.69933,4.46203,66.0374,0,0,0,2,20579.3,20579.3
98.9917,2.59317,4.46203,66.0374,0,0,0,2,20579.3,20579.3
99.05,2.482,4.46203,66.0374,0,0,0,2,20579.3,20579.3
99.1083,2.37,4.46203,66.0374,0,0,0,2,20579.3,20579.3
99.1667,2.258,4.46203,66.0374,0,0,0,2,20579.3,20579.3
99.225,2.146,4.46203,66.0374,0,0,0,2,20579.3,20579.3
99.2833,2.0348,4.46203,66.0374,0,0,0,2,20579.3,20579.3
99.3417,1.9242,4.46203,66.0374,0,0,0,3,20579.3,20579.3
99.4,1.8136,4.46203,66.0374,46.2008,2716.08,0,3,20582,20582
99.4583,1.703,4.45339,66.0303,172.408,9667.43,0,3,20592,20592
99.5167,1.594,4.42264,66.0049,321.249,17402.6,0,3,20610.8,20610.8
99.575,1.489,4.36725,65.9592,412.576,21874.9,0,3,20634.8,20634.8
99.6333,1.384,4.29758,65.9017,426.05,22256.1,0,3,20659.7,20659.7
99.6917,1.279,4.22662,65.8432,434.688,22390.6,0,3,20685,20685
99.75,1.174,4.15518,65.7843,443.202,22523.2,0,3,20710.9,20710.9
99.8083,1.06947,4.08325,65.725,451.501,22652,0,3,20737.2,20737.2
99.8667,0.964933,4.01071,65.4268,459.682,22778.4,0,3,20764,20764
99.925,0.8604,3.9374,65.0716,467.666,22901.7,0,3,20791.3,20791.3
99.9833,0.755867,3.86328,64.7125,475.46,23024.8,0,3,20819.1,20819.1
100.042,0.648,3.78836,64.3495,483.948,23168,0,3,20847.3,20847.3
100.1,0.5388,3.71253,63.9821,492.549,23313,0,3,20876,20876
100.158,0.4296,3.63579,63.6103,500.926,23451.6,0,3,20905.2,20905.2
100.217,0.3204,3.55814,63.2341,509.116,23576.3,0,3,20934.9,20934.9
100.275,0.2152,3.47961,62.8536,516.038,23681.6,0,3,20965,20965
100.333,0.115333,3.40024,62.4691,521.36,23762.6,0,3,20995.5,20995.5
100.392,0.0154667,3.32011,62.0808,526.492,23840.6,0,3,21026.2,21026.2
100.45,-0.0844,3.23921,61.6889,531.451,23915.5,0,3,21057.2,21057.2
100.508,-0.183833,3.15754,61.2932,536.094,23985.7,0,3,21088.4,21088.4
100.567,-0.280667,3.07509,60.8937,539.855,24042.5,0,3,21119.9,21119.9
100.625,-0.3775,2.99189,60.4842,543.421,24096.4,0,3,21151.6,21151.6
100.683,-0.474333,2.90795,60.0706,546.79,24147.3,0,3,21183.5,21183.5
100.742,-0.571167,2.82324,59.6533,549.96,24195.2,0,3,21215.6,21215.6
100.8,-0.667,2.73776,59.2322,552.676,24238,0,3,21247.9,21247.9
100.858,-0.762667,2.65152,58.8073,555.157,24278.9,0,3,21280.2,21280.2
100.917,-0.858333,2.5645,58.3785,557.434,24316.5,0,3,21312.8,21312.8
100.975,-0.954,2.4767,57.946,559.505,24350.7,0,3,21345.4,21345.4
101.033,-1.0442,2.38812,57.5096,559.931,24357.7,0,3,21378.1,21378.1
101.092,-1.1303,2.29884,57.0697,559.092,24343.9,0,3,21410.7,21410.7
101.15,-1.2164,2.20891,56.6266,558.085,24327.3,0,3,21443.2,21443.2
101.208,-1.3025,2.11833,56.1804,556.907,24307.8,0,3,21475.7,21475.7
101.267,-1.38813,2.02706,55.6761,555.423,24283.3,0,3,21508.1,21508.1
101.325,-1.4726,1.935,55.1054,553.423,24250.3,0,3,21540.4,21540.4
101.383,-1.55707,1.8421,54.5295,551.205,24214,0,3,21572.5,21572.5
101.442,-1.64153,1.74835,53.9484,548.777,24177.3,0,3,21604.6,21604.6
101.5,-1.726,1.65372,53.3619,546.121,24137.2,0,3,21636.4,21636.4
101.558,-1.80323,1.5582,52.7698,541.34,24064.9,0,3,21668,21668
101.617,-1.88047,1.46189,52.1728,536.352,23989.5,0,3,21699.3,21699.3
101.675,-1.9577,1.36477,51.5707,531.152,23911,0,3,21730.3,21730.3
101.733,-2.03493,1.26682,50.9636,525.737,23829.2,0,3,21760.9,21760.9
101.792,-2.11317,1.16804,50.3513,520.399,23748,0,3,21791.3,21791.3
101.85,-2.1918,1.06838,49.7329,514.942,23664.9,0,3,21821.3,21821.3
101.908,-2.27043,0.967784,49.0688,509.24,23578.1,0,3,21851,21851
101.967,-2.34907,0.866182,48.398,503.277,23487.4,0,3,21880.4,21880.4
102.025,-2.4203,0.763552,47.7205,495.157,23357,0,3,21909.3,21909.3
102.083,-2.48167,0.660025,47.0371,484.293,23173.8,0,3,21937.5,21937.5
102.142,-2.54303,0.555802,46.349,473.251,22988,0,3,21965.1,21965.1
