Time[Hrs],MTL-FX-EB_DS[mCD],MTL-FX-EB_US[mCD],MTL-FX-EB_Area[km2],MTL-FX-EB_power[MW],MTL-FX-EB_turbQ[m3/s],MTL-FX-EB_SlQ[m3/s],MTL-FX-EB_Mode[-],energy[MWh],value[Currency]
21.4667,3.6232,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.525,3.6841,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.5833,3.74033,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.6417,3.79657,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.7,3.8528,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.7583,3.90593,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.8167,3.94047,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.875,3.975,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.9333,4.00953,1.98461,55.4129,0,0,0,2,1317.96,1317.96
21.9917,4.04407,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.05,4.1036,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.1083,4.1673,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.1667,4.231,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.225,4.2947,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.2833,4.31307,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.3417,4.29743,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.4,4.2818,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.4583,4.26617,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.5167,4.2534,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.575,4.2478,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.6333,4.2422,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.6917,4.2366,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.75,4.231,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.8083,4.20603,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.8667,4.18107,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.925,4.1561,1.98461,55.4129,0,0,0,2,1317.96,1317.96
22.9833,4.13113,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.0417,4.0825,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.1,4.0244,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.1583,3.9663,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.2167,3.9082,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.275,3.848,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.3333,3.785,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.3917,3.722,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.45,3.659,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.5083,3.59857,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.5667,3.55353,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.625,3.5085,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.6833,3.46347,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.7417,3.41843,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.8,3.3212,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.8583,3.21527,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.9167,3.10933,1.98461,55.4129,0,0,0,2,1317.96,1317.96
23.975,3.0034,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.0333,2.9124,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.0917,2.8326,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.15,2.7528,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.2083,2.673,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.2667,2.58553,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.325,2.4789,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.3833,2.37227,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.4417,2.26563,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.5,2.159,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.5583,2.0617,1.98461,55.4129,0,0,0,2,1317.96,1317.96
24.6167,1.9644,1.9644,55.2877,0,0,0,2,1317.96,1317.96
24.675,1.8671,1.9644,55.2877,0,0,0,2,1317.96,1317.96
24.7333,1.7698,1.9644,55.2877,0,0,0,2,1317.96,1317.96
24.7917,1.67017,1.9644,55.2877,0,0,0,2,1317.96,1317.96
24.85,1.5696,1.9644,55.2877,0,0,0,2,1317.96,1317.96
24.9083,1.46903,1.9644,55.2877,0,0,0,2,1317.96,1317.96
24.9667,1.36847,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.025,1.2636,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.0833,1.153,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.1417,1.0424,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.2,0.9318,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.2583,0.822633,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.3167,0.722067,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.375,0.6215,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.4333,0.520933,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.4917,0.420367,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.55,0.3248,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.6083,0.230067,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.6667,0.135333,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.725,0.0406,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.7833,-0.0524,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.8417,-0.1441,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.9,-0.2358,1.9644,55.2877,0,0,0,2,1317.96,1317.96
25.9583,-0.3275,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.0167,-0.418867,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.075,-0.5094,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.1333,-0.599933,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.1917,-0.690467,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.25,-0.781,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.3083,-0.8685,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.3667,-0.956,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.425,-1.0435,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.4833,-1.131,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.5417,-1.21683,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.6,-1.302,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.6583,-1.38717,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.7167,-1.47233,1.9644,55.2877,0,0,0,2,1317.96,1317.96
26.775,-1.5563,1.9644,55.2877,0,0,0,3,1317.96,1317.96
26.8333,-1.63867,1.9644,55.2877,77.706,3223.5,0,3,1322.5,1322.5
26.8917,-1.72103,1.95215,55.2117,279.276,11374.5,0,3,1338.79,1338.79
26.95,-1.8034,1.90878,54.9429,503.461,20280,0,3,1368.16,1368.16
27.0083,-1.8849,1.83092,54.4603,628.206,25273.1,0,3,1404.8,1404.8
27.0667,-1.9612,1.73292,53.8528,629.335,25495.5,0,3,1441.51,1441.51
27.125,-2.0375,1.63293,53.233,623.017,25392.5,0,3,1477.86,1477.86
27.1833,-2.1138,1.53217,52.6084,616.495,25286.2,0,3,1513.82,1513.82
27.2417,-2.1901,1.43062,51.9789,609.764,25176.5,0,3,1549.39,1549.39
27.3,-2.2628,1.32828,51.3446,601.876,25047.7,0,3,1584.5,1584.5
27.3583,-2.3349,1.2252,50.7056,593.667,24913,0,3,1619.13,1619.13
27.4167,-2.407,1.12136,50.0619,585.259,24775.1,0,3,1653.27,1653.27
27.475,-2.4791,1.01673,49.3919,576.649,24633.7,0,3,1686.91,1686.91
27.5333,-2.54973,0.911252,48.6956,567.476,24482.3,0,3,1720.01,1720.01
27.5917,-2.61927,0.804905,47.9935,557.786,24322.3,0,3,1752.55,1752.55
27.65,-2.6888,0.69769,47.2857,547.891,24163.9,0,3,1784.51,1784.51
27.7083,-2.75833,0.58956,46.5719,537.8,24011.4,0,3,1815.88,1815.88
27.7667,-2.82687,0.480445,45.8515,527.19,23851.1,0,3,1846.63,1846.63
27.825,-2.8929,0.370334,45.1246,515.734,23677,0,3,1876.72,1876.72
27.8833,-2.95893,0.259244,44.3913,504.037,23499,0,3,1906.12,1906.12
27.9417,-3.02497,0.147144,43.6512,492.131,23306,0,3,1934.83,1934.83
28,-3.091,0.0339506,42.825,479.978,23101,0,3,1962.82,1962.82
28.0583,-3.14677,-0.0806783,41.8171,464.877,22858.6,0,3,1989.94,1989.94
28.1167,-3.20253,-0.196891,40.7952,449.419,22619.8,0,3,2016.16,2016.16
28.175,-3.2583,-0.314829,39.7583,433.634,22374.2,0,3,2041.45,2041.45
28.2333,-3.31407,-0.434594,38.7052,417.44,22121.4,0,3,2065.8,2065.8
28.2917,-3.36817,-0.556299,37.6351,400.43,21854.3,0,3,2089.16,2089.16
28.35,-3.4216,-0.680032,36.5471,382.866,21553.5,0,3,2111.5,2111.5
28.4083,-3.47503,-0.805781,35.4415,364.892,21239.2,0,3,2132.78,2132.78
28.4667,-3.52847,-0.933669,34.3107,346.49,20915.7,0,3,2152.99,2152.99
28.525,-3.5794,-1.06429,32.9406,326.968,20569.4,0,3,2172.07,2172.07
28.5833,-3.627,-1.19828,31.5351,305.968,20193.9,0,3,2189.91,2189.91
28.6417,-3.6746,-1.33591,30.0914,284.265,19778.5,0,3,2206.5,2206.5
28.7,-3.7222,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
28.7583,-3.76847,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
28.8167,-3.80673,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
28.875,-3.845,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
28.9333,-3.88327,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
28.9917,-3.92153,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.05,-3.9494,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.1083,-3.97553,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.1667,-4.00167,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.225,-4.0278,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.2833,-4.04247,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.3417,-4.04853,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.4,-4.0546,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.4583,-4.06067,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.5167,-4.0622,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.575,-4.0524,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.6333,-4.0426,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.6917,-4.0328,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.75,-4.023,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.8083,-3.9957,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.8667,-3.9684,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.925,-3.9411,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
29.9833,-3.9138,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.0417,-3.86017,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.1,-3.796,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.1583,-3.73183,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.2167,-3.66767,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.275,-3.5951,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.3333,-3.51133,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.3917,-3.42757,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.45,-3.3438,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.5083,-3.25597,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.5667,-3.14373,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.625,-3.0315,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.6833,-2.91927,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.7417,-2.80703,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.8,-2.67,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.8583,-2.52883,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.9167,-2.38767,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
30.975,-2.2465,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
31.0333,-2.09667,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
31.0917,-1.94033,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
31.15,-1.784,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
31.2083,-1.62767,-1.47743,28.6069,0,0,0,2,2206.5,2206.5
31.2667,-1.47087,-1.47087,28.6758,0,0,0,2,2206.5,2206.5
31.325,-1.3129,-1.47087,28.6758,0,-4423.9,-0,1,2206.5,2206.5
31.3833,-1.15493,-1.43866,29.0136,0,-5928.87,-18323.3,1,2206.5,2206.5
31.4417,-0.996967,-1.26836,30.7999,0,-5798.64,-62477,1,2206.5,2206.5
31.5,-0.839,-0.839,35.1494,0,0,0,4,2206.5,2206.5
31.5583,-0.6794,-0.839,35.1494,0,171.264,0,4,2206.5,2206.5
31.6167,-0.5198,-0.840023,35.1404,0,1197.98,0,4,2206.5,2206.5
31.675,-0.3602,-0.847189,35.0774,0,3230.4,0,4,2206.5,2206.5
31.7333,-0.2006,-0.866576,34.9069,0,5503.8,0,4,2206.5,2206.5
31.7917,-0.0395,-0.899826,34.6145,0,7188.5,0,4,2206.5,2206.5
31.85,0.1222,-0.943696,34.2056,0,0,0,2,2206.5,2206.5
31.9083,0.2839,-0.943696,34.2056,0,0,0,2,2206.5,2206.5
31.9667,0.4456,-0.943696,34.2056,0,0,0,2,2206.5,2206.5
32.025,0.6027,-0.943696,34.2056,0,-13841.5,-0,1,2206.5,2206.5
32.0833,0.753667,-0.859655,34.9678,0,-14137.9,-43693.2,1,2206.5,2206.5
32.1417,0.904633,-0.526318,37.8987,0,-13314.8,-143459,1,2206.5,2206.5
32.2,1.0556,0.272963,44.4818,0,-9846.98,-188121,1,2206.5,2206.5
32.2583,1.2048,1.15072,50.2439,0,-2588.4,-61607.2,1,2206.5,2206.5
32.3167,1.3434,1.3434,51.4383,0,0,0,4,2206.5,2206.5
32.375,1.482,1.3434,51.4383,0,-148.729,0,4,2206.5,2206.5
32.4333,1.6206,1.34401,51.4421,0,-1034.76,0,4,2206.5,2206.5
32.4917,1.7592,1.34823,51.4682,0,-2726.13,0,4,2206.5,2206.5
32.55,1.8868,1.35935,51.5371,0,-4359.02,0,4,2206.5,2206.5
32.6083,2.01257,1.37709,51.6471,0,-5309.77,0,4,2206.5,2206.5
32.6667,2.13833,1.39865,51.7808,0,-6180.46,0,4,2206.5,2206.5
32.725,2.2641,1.42368,51.9359,0,-7022.19,0,4,2206.5,2206.5
32.7833,2.384,1.45202,52.1116,0,-7787.17,0,4,2206.5,2206.5
32.8417,2.4995,1.48335,52.3058,0,0,0,2,2206.5,2206.5
32.9,2.615,1.48335,52.3058,0,0,0,2,2206.5,2206.5
32.9583,2.7305,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.0167,2.839,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.075,2.93,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.1333,3.021,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.1917,3.112,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.25,3.203,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.3083,3.29283,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.3667,3.38267,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.425,3.4725,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.4833,3.56233,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.5417,3.64017,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.6,3.7132,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.6583,3.78623,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.7167,3.85927,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.775,3.9238,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.8333,3.977,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.8917,4.0302,1.48335,52.3058,0,0,0,2,2206.5,2206.5
33.95,4.0834,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.0083,4.1364,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.0667,4.1882,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.125,4.24,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.1833,4.2918,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.2417,4.3436,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.3,4.3898,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.3583,4.43507,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.4167,4.48033,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.475,4.5256,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.5333,4.5634,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.5917,4.5956,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.65,4.6278,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.7083,4.66,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.7667,4.6852,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.825,4.6929,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.8833,4.7006,1.48335,52.3058,0,0,0,2,2206.5,2206.5
34.9417,4.7083,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35,4.716,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.0583,4.702,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.1167,4.688,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.175,4.674,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.2333,4.66,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.2917,4.6285,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.35,4.59,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.4083,4.5515,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.4667,4.513,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.525,4.474,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.5833,4.43433,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.6417,4.39467,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.7,4.355,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.7583,4.3124,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.8167,4.2522,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.875,4.192,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.9333,4.1318,1.48335,52.3058,0,0,0,2,2206.5,2206.5
35.9917,4.0716,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.05,4.006,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.1083,3.9395,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.1667,3.873,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.225,3.8065,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.2833,3.73093,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.3417,3.64857,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.4,3.5662,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.4583,3.48383,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.5167,3.3986,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.575,3.3062,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.6333,3.2138,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.6917,3.1214,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.75,3.029,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.8083,2.9247,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.8667,2.8204,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.925,2.7161,1.48335,52.3058,0,0,0,2,2206.5,2206.5
36.9833,2.6118,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.0417,2.50733,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.1,2.4028,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.1583,2.29827,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.2167,2.19373,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.275,2.0906,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.3333,1.98933,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.3917,1.88807,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.45,1.7868,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.5083,1.68497,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.5667,1.57973,1.48335,52.3058,0,0,0,2,2206.5,2206.5
37.625,1.4745,1.4745,52.2509,0,0,0,2,2206.5,2206.5
37.6833,1.36927,1.4745,52.2509,0,0,0,2,2206.5,2206.5
37.7417,1.26403,1.4745,52.2509,0,0,0,2,2206.5,2206.5
37.8,1.1642,1.4745,52.2509,0,0,0,2,2206.5,2206.5
37.8583,1.06527,1.4745,52.2509,0,0,0,2,2206.5,2206.5
37.9167,0.966333,1.4745,52.2509,0,0,0,2,2206.5,2206.5
37.975,0.8674,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.0333,0.768867,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.0917,0.670633,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.15,0.5724,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.2083,0.474167,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.2667,0.3746,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.325,0.2717,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.3833,0.1688,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.4417,0.0659,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.5,-0.037,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.5583,-0.135233,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.6167,-0.233467,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.675,-0.3317,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.7333,-0.429933,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.7917,-0.524667,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.85,-0.618,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.9083,-0.711333,1.4745,52.2509,0,0,0,2,2206.5,2206.5
38.9667,-0.804667,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.025,-0.8957,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.0833,-0.983667,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.1417,-1.07163,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.2,-1.1596,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.2583,-1.2472,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.3167,-1.3326,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.375,-1.418,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.4333,-1.5034,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.4917,-1.5888,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.55,-1.6714,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.6083,-1.75353,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.6667,-1.83567,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.725,-1.9178,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.7833,-1.99247,1.4745,52.2509,0,0,0,2,2206.5,2206.5
39.8417,-2.06153,1.4745,52.2509,0,0,0,3,2206.5,2206.5
39.9,-2.1306,1.4745,52.2509,77.7756,3224.63,0,3,2211.03,2211.03
39.9583,-2.19967,1.46153,52.1705,277.845,11351.2,0,3,2227.24,2227.24
40.0167,-2.2684,1.41571,51.8865,497.506,20206.1,0,3,2256.26,2256.26
40.075,-2.3363,1.33353,51.3771,616.052,25112.5,0,3,2292.2,2292.2
40.1333,-2.4042,1.23024,50.7369,613.422,25236.1,0,3,2327.98,2327.98
40.1917,-2.4721,1.12511,50.0852,603.501,25074.3,0,3,2363.19,2363.19
40.25,-2.54,1.01927,49.4086,593.448,24909.4,0,3,2397.8,2397.8
40.3083,-2.603,0.912635,48.7047,581.888,24719.8,0,3,2431.75,2431.75
40.3667,-2.666,0.80527,47.9959,570.183,24527,0,3,2465.01,2465.01
40.425,-2.729,0.697151,47.2822,558.307,24330.9,0,3,2497.58,2497.58
40.4833,-2.792,0.588259,46.5633,546.262,24139.3,0,3,2529.44,2529.44
40.5417,-2.8545,0.478538,45.839,533.916,23952.7,0,3,2560.59,2560.59
40.6,-2.9168,0.367923,45.1087,521.312,23761.9,0,3,2591,2591
40.6583,-2.9791,0.256391,44.3724,508.532,23567.4,0,3,2620.66,2620.66
40.7167,-3.0414,0.143914,43.6299,495.534,23363.3,0,3,2649.57,2649.57
40.775,-3.098,0.0303728,42.7935,480.86,23115.9,0,3,2677.62,2677.62
40.8333,-3.147,-0.0844172,41.7842,463.98,22844.8,0,3,2704.68,2704.68
40.8917,-3.196,-0.200652,40.7622,446.796,22579.2,0,3,2730.75,2730.75
40.95,-3.245,-0.318474,39.7262,429.335,22307.3,0,3,2755.79,2755.79
41.0083,-3.2935,-0.437974,38.6755,411.415,22026.8,0,3,2779.79,2779.79
41.0667,-3.339,-0.559247,37.6092,392.393,21719.4,0,3,2802.68,2802.68
41.125,-3.3845,-0.682293,36.5272,373.046,21382.4,0,3,2824.44,2824.44
41.1833,-3.43,-0.807098,35.4299,353.429,21037.8,0,3,2845.06,2845.06
41.2417,-3.4755,-0.933797,34.3094,333.484,20684.9,0,3,2864.51,2864.51
41.3,-3.5116,-1.06295,32.9546,310.804,20280.5,0,3,2882.64,2882.64
41.3583,-3.54613,-1.19496,31.5699,287.264,19837.6,0,3,2899.4,2899.4
41.4167,-3.58067,-1.32995,30.1539,263.244,19361.4,0,3,2914.75,2914.75
41.475,-3.6152,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.5333,-3.64387,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.5917,-3.66813,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.65,-3.6924,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.7083,-3.71667,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.7667,-3.73667,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.825,-3.746,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.8833,-3.75533,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
41.9417,-3.76467,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
42,-3.774,-1.46811,28.7047,0,0,0,2,2914.75,2914.75
